Year,Reg,Group,BrOAa15,BrOAa16,BrOAa17,BrOAa18,BrOAa19,BrOAa20,BrOAa21,BrOAa22,BrOAa23,BrOAa24,BrOAa25,BrOAa26,BrOAa27,BrOAa28,BrOAa29,BrOAa30,BrOAa31,BrOAa32,BrOAa33,BrOAa34,BrOAa35,BrOAa36,BrOAa37,BrOAa38,BrOAa39,BrOAa40,BrOAa41,BrOAa42,BrOAa43,BrOAa44,BrOAa45,BrOAa46,BrOAa47,BrOAa48,BrOAa49,BrOAa50,BrOAa51,BrOAa52,BrOAa53,BrOAa54,BrOAa55,BrO1a15,BrO1a16,BrO1a17,BrO1a18,BrO1a19,BrO1a20,BrO1a21,BrO1a22,BrO1a23,BrO1a24,BrO1a25,BrO1a26,BrO1a27,BrO1a28,BrO1a29,BrO1a30,BrO1a31,BrO1a32,BrO1a33,BrO1a34,BrO1a35,BrO1a36,BrO1a37,BrO1a38,BrO1a39,BrO1a40,BrO1a41,BrO1a42,BrO1a43,BrO1a44,BrO1a45,BrO1a46,BrO1a47,BrO1a48,BrO1a49,BrO1a50,BrO1a51,BrO1a52,BrO1a53,BrO1a54,BrO1a55,BrO2a15,BrO2a16,BrO2a17,BrO2a18,BrO2a19,BrO2a20,BrO2a21,BrO2a22,BrO2a23,BrO2a24,BrO2a25,BrO2a26,BrO2a27,BrO2a28,BrO2a29,BrO2a30,BrO2a31,BrO2a32,BrO2a33,BrO2a34,BrO2a35,BrO2a36,BrO2a37,BrO2a38,BrO2a39,BrO2a40,BrO2a41,BrO2a42,BrO2a43,BrO2a44,BrO2a45,BrO2a46,BrO2a47,BrO2a48,BrO2a49,BrO2a50,BrO2a51,BrO2a52,BrO2a53,BrO2a54,BrO2a55,BrO3a15,BrO3a16,BrO3a17,BrO3a18,BrO3a19,BrO3a20,BrO3a21,BrO3a22,BrO3a23,BrO3a24,BrO3a25,BrO3a26,BrO3a27,BrO3a28,BrO3a29,BrO3a30,BrO3a31,BrO3a32,BrO3a33,BrO3a34,BrO3a35,BrO3a36,BrO3a37,BrO3a38,BrO3a39,BrO3a40,BrO3a41,BrO3a42,BrO3a43,BrO3a44,BrO3a45,BrO3a46,BrO3a47,BrO3a48,BrO3a49,BrO3a50,BrO3a51,BrO3a52,BrO3a53,BrO3a54,BrO3a55,BrO4a15,BrO4a16,BrO4a17,BrO4a18,BrO4a19,BrO4a20,BrO4a21,BrO4a22,BrO4a23,BrO4a24,BrO4a25,BrO4a26,BrO4a27,BrO4a28,BrO4a29,BrO4a30,BrO4a31,BrO4a32,BrO4a33,BrO4a34,BrO4a35,BrO4a36,BrO4a37,BrO4a38,BrO4a39,BrO4a40,BrO4a41,BrO4a42,BrO4a43,BrO4a44,BrO4a45,BrO4a46,BrO4a47,BrO4a48,BrO4a49,BrO4a50,BrO4a51,BrO4a52,BrO4a53,BrO4a54,BrO4a55,BrO5a15,BrO5a16,BrO5a17,BrO5a18,BrO5a19,BrO5a20,BrO5a21,BrO5a22,BrO5a23,BrO5a24,BrO5a25,BrO5a26,BrO5a27,BrO5a28,BrO5a29,BrO5a30,BrO5a31,BrO5a32,BrO5a33,BrO5a34,BrO5a35,BrO5a36,BrO5a37,BrO5a38,BrO5a39,BrO5a40,BrO5a41,BrO5a42,BrO5a43,BrO5a44,BrO5a45,BrO5a46,BrO5a47,BrO5a48,BrO5a49,BrO5a50,BrO5a51,BrO5a52,BrO5a53,BrO5a54,BrO5a55
2020,1129,R,3934,4108,11504,33719,48900,55777,64242,60523,92136,77720,75440,83333,67356,85646,63768,60670,53886,48356,51425,42925,38100,38640,33613,22876,23097,7185,11866,6164,1686,1664,566,583,0,0,0,0,0,0,0,0,0,3934,3287,9735,30829,40916,40837,42513,35763,40949,37133,29338,31863,22197,14388,13333,12662,8290,4352,6023,1887,3858,2935,5602,1634,2625,1026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822,1770,963,6986,12948,20784,19257,44672,25907,25985,30229,26024,40425,26667,22158,18653,16925,20848,13208,11092,13206,5602,3813,5774,2053,2697,2242,562,0,566,0,0,0,0,0,0,0,0,0,0,0,0,0,963,998,1992,0,3668,5584,13817,19279,13889,12246,20555,16812,14772,17098,17892,14825,13679,12539,12228,9677,10349,6824,1026,1618,560,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,963,0,0,945,917,0,864,838,4902,3827,5481,5797,5276,4663,4836,4633,9434,5305,6359,5602,3268,3675,1540,3776,0,0,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,917,931,0,0,2451,3062,4796,1159,5803,5181,4352,5096,4717,5305,3913,7130,3813,4199,1540,3776,3362,562,1110,0,583,0,0,0,0,0,0,0,0,0
2020,1134,T,1865,3589,5477,14039,34824,48123,61617,87746,96884,100723,120607,111980,100501,107329,96710,97690,90705,84982,70241,65605,55626,49615,41744,25686,26743,16383,11192,4349,5475,2919,1599,0,0,751,502,0,0,0,0,0,0,1865,3589,5477,13237,29665,35611,45566,58497,63291,59621,68980,59159,47362,38907,33542,25364,21495,15866,11322,10061,6768,6683,3290,2394,877,1771,1567,0,456,225,228,0,0,0,0,0,0,0,0,0,0,0,0,0,802,4299,9625,9834,24206,26290,30262,35575,40566,40046,47962,45658,47212,46297,42165,30407,28716,23054,22276,18301,10298,10522,5092,2686,1145,913,449,457,0,0,250,502,0,0,0,0,0,0,0,0,0,0,860,2887,4666,4539,5842,9485,13449,10142,10397,13081,12336,18332,17952,18474,20965,20161,18190,13973,12544,7686,8549,7084,3134,1373,2509,1347,457,0,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,513,504,487,903,2169,1690,2310,5031,3738,3767,3779,4782,3773,4512,5076,4050,4524,3100,4822,1328,2462,687,456,449,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038,0,974,452,434,423,385,2348,1435,3014,1181,3695,3774,2154,2538,2633,3085,2207,1973,1107,1343,1145,1141,449,0,0,0,0,0,0,0,0,0,0,0
2020,1134,U,1650,3468,5271,10207,30164,37678,48715,77844,88440,95210,109872,110426,96443,104847,98273,98289,92733,86669,66970,64499,57150,50636,39995,24063,23084,16704,10384,3263,5971,3527,1803,0,0,676,693,0,0,0,0,0,0,1650,3468,5271,9186,25855,27177,36036,53892,61276,60164,67485,60038,47744,40774,36674,27948,22589,17665,10684,11057,7603,7483,3333,3008,1113,1982,1731,0,597,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1021,4309,8647,8008,18629,22110,28037,30117,40740,37240,48679,44152,48987,48447,47198,30227,29222,24118,23946,18716,10391,10847,5096,3173,890,1194,588,601,0,0,338,693,0,0,0,0,0,0,0,0,0,0,0,1853,3337,5323,3790,6425,10597,7505,10026,11234,12818,16957,18130,16285,19283,19218,18875,14467,11281,7110,6953,8211,2884,1187,2090,1470,601,0,0,338,0,0,0,0,0,0,0,0,0,0,0,0,0,667,0,632,584,1673,1608,955,3328,3205,2512,2972,4140,3127,3686,4719,3243,3589,1914,3059,1133,2019,297,597,588,601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667,0,632,0,0,536,477,832,1424,1884,594,1380,3648,1316,1835,1497,3077,1641,1113,283,577,890,1493,588,0,0,0,0,0,0,0,0,0,0,0
2020,1134,R,2519,3958,6140,28116,53248,84967,104677,118750,125265,119522,158203,117764,117413,117647,90313,95298,82854,78732,83781,70375,49261,45210,48831,32017,40352,15228,13993,8020,3868,951,952,0,0,962,0,0,0,0,0,0,0,2519,3958,6140,28116,44728,65359,77370,72917,70064,57769,74219,55888,45771,31142,20728,15047,17261,9202,13963,5768,3284,3229,3117,0,0,1015,1000,0,0,0,952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4260,13072,15929,41667,40340,37849,54688,39920,51741,44983,51819,40125,37975,23517,31149,26535,18610,15070,16623,9936,9312,5076,1000,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4260,6536,9102,2083,12739,19920,23438,19960,11940,20761,10364,23824,17261,26585,27927,24227,15326,11841,17662,9936,14485,3046,3998,2005,3868,951,0,0,0,962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2083,0,1992,3906,1996,7960,12111,5922,8777,6904,7157,6445,8076,6568,7535,8312,7728,11381,2030,3998,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2276,0,2123,1992,1953,0,0,8651,1481,7524,3452,12270,4296,5768,5473,7535,3117,4416,5173,4061,3998,2005,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1138,T,1218,4712,11898,18711,36271,45070,64999,74784,91781,94325,96647,84536,90476,84548,73890,75218,66271,65949,58322,49980,44774,36240,29499,25158,15194,13129,8722,4616,1947,967,738,127,385,388,127,0,135,0,0,0,0,1218,4320,11091,16424,30158,33385,47061,52703,58524,58880,61204,45293,41708,33171,23341,18650,15055,11619,11796,8804,8113,4796,3872,3912,1945,851,997,624,122,0,123,0,128,129,127,0,0,0,0,0,0,0,393,605,2287,5706,10016,13295,18331,28647,25373,25943,30080,33333,38880,37566,39894,35937,34416,29598,21270,19307,16620,12187,9042,6321,4871,2616,1622,730,282,246,0,128,129,0,0,135,0,0,0,0,0,0,202,0,204,1461,3377,2500,3146,7554,7308,5705,11166,9566,8425,12475,10615,15046,11686,13727,11990,9142,7403,7449,4254,4255,2492,1372,487,141,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,844,833,1046,2324,1279,2939,2135,1697,2624,2964,2565,3097,3167,3547,3653,3009,3189,2197,1337,1337,1371,624,122,141,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,204,0,422,417,419,194,913,519,2135,1234,1934,1235,2099,1770,2075,2632,1712,2673,2847,2558,1337,1815,1246,374,487,403,369,0,128,0,0,0,0,0,0,0,0
2020,1138,U,1516,2286,7747,12660,28224,37752,53152,66179,89770,91393,98037,80084,83822,83419,75489,76359,66641,67260,59604,48367,46161,37168,29941,24593,16629,12534,8103,4951,1860,1193,696,181,374,578,190,0,205,0,0,0,0,1516,2000,7461,11221,24871,30492,42226,49195,60245,62202,66525,46328,42997,35751,27417,20189,17351,12176,13689,9495,9592,5310,4363,4560,2583,814,844,854,0,0,174,0,187,193,190,0,0,0,0,0,0,0,286,0,1439,3074,6098,9745,14934,27140,21007,24259,27238,31922,37600,37470,40703,36852,37254,31228,22106,21432,18879,13240,9772,7265,5535,3208,1707,1014,398,348,0,0,193,0,0,205,0,0,0,0,0,0,287,0,279,871,886,1757,1193,5456,5752,4656,6732,8630,6946,12211,9520,13916,10980,12314,11091,8702,8275,7166,5005,4070,2363,1707,169,199,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,295,293,895,2728,750,1630,1303,1233,2193,2442,1689,2464,2424,2671,2997,2507,2859,1954,807,1302,844,341,169,199,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,0,750,233,869,205,1462,814,1228,1450,1283,1780,1049,1770,1204,1140,969,814,844,341,507,398,174,0,187,0,0,0,0,0,0,0,0
2020,1138,R,614,10044,21710,34470,57938,63751,94675,95994,96461,101503,92881,97381,111111,87953,68946,71630,65096,61711,54130,55391,40317,33356,28123,26862,10821,14911,10464,3706,2170,416,837,0,408,0,0,0,0,0,0,0,0,614,9416,19674,29974,44394,40771,59172,61350,54521,50751,46780,42310,37710,25395,10737,13814,7773,9818,5600,6487,3360,3199,2344,1954,0,962,1427,0,434,0,0,0,0,0,0,0,0,0,0,0,0,0,628,2035,4496,12792,20015,22189,26705,32154,36060,30508,38281,37710,42738,37864,37350,33034,25245,24265,18464,12479,9596,8906,6838,3443,2886,951,1390,0,0,0,0,408,0,0,0,0,0,0,0,0,0,0,0,0,0,2965,9615,4331,7689,12688,11525,8731,24916,12388,12998,13303,14088,18700,13999,18464,14879,10509,4687,8303,1968,4810,2854,463,1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2219,2165,1398,1336,2712,6716,4714,3097,3956,4605,5344,5143,5600,6487,5760,4569,4218,2930,2951,1443,2854,1390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752,0,1479,1444,699,668,1356,1343,6061,4336,3391,2558,4858,2805,4666,5489,3840,5483,7968,6838,2459,4810,2378,463,434,416,837,0,0,0,0,0,0,0,0,0,0
2020,1142,T,1235,3779,7294,17590,37659,40528,61568,63250,75947,83220,86609,92321,84337,77427,85085,66713,70843,67813,57340,51058,42891,38086,31398,27106,19172,12332,9173,6001,3160,1587,1134,238,121,0,0,0,0,0,0,0,0,1235,3599,7107,15164,30978,32007,42608,41749,48533,49786,48522,44959,35181,27379,25962,17464,15842,14988,10827,7847,6215,6399,4531,2598,3290,1018,1376,808,468,113,227,0,0,0,0,0,0,0,0,0,0,0,180,187,2022,5872,6027,15552,16491,21525,25620,28174,35006,33735,35769,38686,33764,34919,32806,28069,22847,17320,15998,11801,11068,6920,4073,2408,1154,936,680,454,238,0,0,0,0,0,0,0,0,0,0,0,0,404,607,2078,2556,3340,4061,5996,7478,9266,11888,10010,15295,11061,15061,13206,12330,13410,13652,10425,10326,8358,5559,3620,2981,1847,1170,567,340,0,121,0,0,0,0,0,0,0,0,0,0,0,0,202,416,426,1252,1218,1635,1739,2574,2249,2061,3213,2794,3235,3878,3408,4371,3362,3200,3056,3162,2155,1697,1147,808,117,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,417,609,182,696,515,1285,2208,1928,1630,1785,2935,2707,2583,2343,2064,1686,1920,1248,1923,1261,1385,468,113,113,0,0,0,0,0,0,0,0,0,0
2020,1142,U,1118,3612,5991,15068,28795,31311,50473,55392,73182,78338,90945,92707,82368,77908,87941,66057,76508,71767,56501,48265,43984,40208,31123,28199,15581,12977,9352,5368,2803,1870,1210,365,186,0,0,0,0,0,0,0,0,1118,3334,5705,13185,24636,25766,38851,42281,50072,49417,54941,51853,39394,33637,29870,20262,18523,17445,13618,8659,7208,7418,5137,3279,3608,1478,1870,519,525,0,173,0,0,0,0,0,0,0,0,0,0,0,278,285,1256,2880,4240,9630,9833,19259,23866,30671,31688,31276,34505,40816,33935,39462,37337,28685,23990,19123,18249,12993,12460,6233,4764,2891,1212,1051,850,346,365,0,0,0,0,0,0,0,0,0,0,0,0,628,960,1305,1660,2294,2247,4492,4534,7333,8834,7595,13358,9060,14657,12089,10286,12208,13680,10682,9518,9017,3772,4271,3061,1905,1051,850,519,0,186,0,0,0,0,0,0,0,0,0,0,0,0,320,0,0,656,963,281,533,1571,1671,651,2226,2306,3060,2754,2318,2697,2648,2374,2568,2459,1312,986,1020,866,175,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,328,642,281,267,262,1194,1519,1670,494,805,2142,1594,710,1324,1484,906,984,656,1478,510,866,0,0,173,0,0,0,0,0,0,0,0,0,0
2020,1142,R,1435,4088,9775,22153,52936,56717,81426,77034,80708,92173,78480,91588,88387,76413,78645,68295,58076,59215,59226,57568,40431,33237,32033,24687,27226,10903,8801,7268,3881,1019,990,0,0,0,0,0,0,0,0,0,0,1435,4088,9775,18745,41908,42968,49331,40816,45882,50463,36491,31857,26516,14184,17151,10721,9800,9647,4556,5955,3977,4070,3134,1089,2575,0,352,1384,353,340,330,0,0,0,0,0,0,0,0,0,0,0,0,0,3408,11028,9166,26152,28169,25428,28836,23494,41314,38792,38435,33884,33353,24682,22954,26684,20182,13256,10853,9053,7987,8462,2544,1408,1038,706,340,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3437,4160,5174,7186,8754,12997,12942,18168,15100,19661,15882,15971,15635,16922,16212,13587,9836,12187,6898,9566,2181,2816,1730,1411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1146,1189,2300,1658,4119,3999,4480,3437,5033,5438,3971,3630,6321,5857,8271,4971,5087,4178,4720,4047,3271,1408,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594,575,553,0,1500,996,1473,3660,2510,4368,3993,4657,5207,6948,4640,3392,3482,3993,2575,2908,2816,2423,1411,340,0,0,0,0,0,0,0,0,0,0,0
2020,1146,T,1065,2771,7022,14584,27850,36950,50363,65746,74522,76225,89454,95005,93060,93259,77830,71043,71008,68852,61639,53443,49610,44621,37826,30144,23360,16663,11330,8254,5148,2572,1363,833,376,228,224,260,55,39,20,74,89,1009,2598,6648,13492,24768,30734,38029,46385,49354,47918,53714,52299,45710,40919,29934,24611,21856,18183,14731,11319,9558,8242,6838,4961,3798,2336,1792,1268,797,532,206,159,51,18,82,60,18,0,0,0,18,56,173,259,1033,2779,5531,11112,16759,20177,21756,26776,31741,34435,37534,33974,31736,32199,32600,28449,24042,20799,18651,14582,11085,8600,6136,3556,2807,1624,769,366,196,120,70,61,80,0,0,20,19,18,0,0,115,59,275,580,1111,2173,4275,5329,7143,8989,10158,11383,10697,10931,13050,13622,13875,13207,13900,12237,11316,9138,7151,4891,3596,2429,1640,621,491,250,103,70,61,80,0,0,0,37,18,0,0,0,0,28,79,111,372,637,923,1475,1567,2211,2562,2283,2817,2865,3222,3318,3411,3853,3842,3445,3447,2427,1938,1397,1026,505,296,221,140,85,35,20,20,0,19,0,19,36,0,0,0,0,0,26,0,57,80,300,346,410,547,861,942,948,1038,1226,1267,1464,1500,1648,1646,1513,1383,1361,990,724,582,355,79,88,17,35,0,20,37,19,0,0,0
2020,1146,U,1005,2891,7102,15506,30799,41894,56777,72876,82062,85176,97815,105167,101573,101677,85675,78413,77695,75415,68831,60308,55335,49060,42338,33216,26247,18672,12919,9143,5550,2882,1497,965,451,244,284,332,71,50,26,96,117,935,2712,6674,14477,27381,34912,42806,51518,54432,53423,59212,58296,50499,45046,33480,27766,24089,19927,16620,13013,10822,9109,7839,5505,4272,2625,2031,1486,864,655,223,179,64,22,103,77,24,0,0,0,23,69,178,286,992,3101,6264,12613,18471,22336,24559,29117,35056,37075,40598,37411,35016,35605,35973,31959,27082,23720,20746,16384,12437,9891,6793,4027,3143,1671,842,465,247,129,66,78,102,0,0,26,24,23,0,0,143,37,317,616,1215,2453,4566,5894,7675,9686,11046,12245,11514,11826,13947,14779,15323,14794,15034,13243,12568,10109,7962,5513,4277,2610,1824,655,526,314,129,89,78,102,0,0,0,48,23,0,0,0,0,0,68,143,361,662,953,1581,1739,2379,2835,2367,2897,2962,3453,3663,3744,4180,4165,3719,3670,2577,2215,1604,1162,519,299,202,135,107,44,26,26,0,25,0,24,47,0,0,0,0,0,34,0,72,66,347,230,390,574,953,903,908,1092,1283,1267,1676,1579,1796,1828,1495,1546,1526,980,743,672,430,81,90,21,22,0,26,47,25,0,0,0
2020,1146,R,1322,2264,6689,10808,17337,20499,27958,38544,43950,40744,55649,53384,58856,59509,47249,43261,45160,43015,34489,28836,28428,27177,20243,18159,12801,9439,5335,4843,3555,1405,870,325,84,169,0,0,0,0,0,0,0,1322,2113,6541,9457,15452,16834,21343,26801,28762,26094,31484,27735,26463,24371,16115,12720,13222,11317,7600,5248,4882,4833,2936,2839,2063,1298,889,434,529,70,145,81,0,0,0,0,0,0,0,0,0,0,151,149,1201,1633,3092,5866,10223,11424,10644,17310,18163,23828,25252,20574,19370,19035,19319,15200,13147,9993,10419,7560,5811,3883,3776,1778,1518,1437,492,0,0,84,85,0,0,0,0,0,0,0,0,0,0,150,126,458,749,1105,3091,3090,4996,6136,6588,7928,7510,7554,9581,9066,8406,7520,9706,8285,6435,5349,4186,2655,1026,1735,908,492,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,115,0,414,538,801,1046,859,1537,1468,1956,2518,2491,2313,2015,2218,2642,2573,2374,2575,1881,944,616,506,454,281,290,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,114,813,491,439,489,1095,1098,830,1000,1267,703,1206,1067,937,1585,789,767,1026,651,227,70,72,81,0,85,0,0,0,0,0,0,0
2020,1154,T,1806,4124,11766,16250,28885,42702,44830,73948,76490,92484,99986,98949,77994,67516,66022,58726,70363,64417,58814,47356,47522,39366,29762,26734,14741,11560,8637,4608,2794,1481,1114,574,0,191,0,0,0,0,0,0,0,1806,3830,10590,13438,21978,32407,29777,49525,49007,62359,56893,52667,39117,25888,23247,15463,16650,14997,12239,7652,6763,6234,6313,4674,2548,1806,919,369,373,370,0,0,0,0,0,0,0,0,0,0,0,0,295,1177,2500,5338,8688,12107,20353,20199,22293,29855,32717,26878,28373,30128,28494,38823,31697,26687,20358,23316,16209,11183,10282,5096,5057,2940,737,931,185,186,191,0,191,0,0,0,0,0,0,0,0,0,0,313,628,1608,2618,3053,4967,5121,9294,10108,8639,8491,8555,10772,9875,12440,12579,14111,12103,10509,8478,6730,3094,2709,2940,1290,559,555,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,942,0,327,678,1325,2109,3661,3192,2160,3521,2604,2085,2766,2727,4250,2616,3916,5166,2706,3739,2548,1445,919,922,373,185,186,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,993,603,282,266,1200,1243,1488,1911,2250,2556,3060,2620,1424,1247,1082,1309,1456,542,919,1290,559,185,557,191,0,0,0,0,0,0,0,0,0
2020,1154,U,914,1764,7348,8370,15344,31064,34973,60621,63116,89391,96400,86285,72721,59360,63484,54740,64327,64299,54397,46315,46873,38669,33153,26343,14381,13277,8513,2614,2683,1602,1069,560,0,286,0,0,0,0,0,0,0,914,1764,6484,6608,13591,25582,25647,42733,46351,66366,59164,50113,38763,25868,22815,16073,17501,15355,12940,9215,7520,7282,7284,4956,2523,2255,1032,261,537,534,0,0,0,0,0,0,0,0,0,0,0,0,0,864,1322,1754,4568,6995,17391,14300,17607,26479,28636,26910,25596,31246,28651,35947,34309,28037,22309,24815,17577,13312,11737,6308,6012,3612,261,1073,0,0,280,0,286,0,0,0,0,0,0,0,0,0,0,441,0,914,2332,497,1479,4063,7861,6029,6087,5446,6944,6988,8277,10797,9346,12124,11029,9793,10046,5999,2775,3006,3096,784,537,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,903,2896,1130,961,1906,1984,1863,1182,1919,2636,1697,3008,3515,1758,2608,2018,1754,516,784,268,267,267,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,451,0,377,0,545,496,1165,1419,1919,1438,970,501,502,753,1043,757,251,258,523,268,0,802,0,0,0,0,0,0,0,0,0,0
2020,1154,R,3524,8873,21179,35484,63053,69547,68020,102619,103831,98687,107631,129353,93735,93426,73633,70427,87070,64706,69591,49985,49110,41067,21120,27723,15671,7122,8946,9378,3048,1207,1215,605,0,0,0,0,0,0,0,0,0,3524,7986,19337,30108,43142,48148,39495,64137,54435,54323,52051,58797,40172,25952,24544,13675,14295,14118,10526,3703,4911,3678,3840,3960,2612,647,639,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887,1842,5376,14381,18189,24136,26724,32258,31689,37053,42515,26781,37197,26776,28034,46784,25294,23392,15427,19644,12872,5760,6601,1959,2590,1278,1876,610,604,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2212,3210,3291,8552,12097,7243,12351,19900,16260,18166,13388,21880,14295,16471,20468,19130,14733,12259,4480,8581,3918,1942,2556,2501,610,0,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3319,0,1097,2138,3024,4527,5293,8141,5739,8651,4463,2735,7147,4706,8187,4937,6139,9194,5120,6601,3918,647,1917,1250,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1069,2016,905,882,0,4782,3460,4463,4103,4548,4118,7018,6788,3683,3065,1920,1980,3265,1295,2556,3126,1219,604,0,605,0,0,0,0,0,0,0,0,0
2020,1161,T,2510,3530,8909,18886,27877,42241,55159,62808,72405,92282,98354,88796,89093,81824,78730,69600,67190,58201,54421,49020,43602,40839,31885,26892,18803,12033,8266,6436,4281,2498,1085,362,0,242,119,0,0,0,0,0,125,2092,3115,8697,16740,23685,35675,38897,42237,47031,56900,57356,48272,38729,29245,26656,21656,17792,13899,10776,7003,6734,5204,3119,4128,1763,1636,719,971,238,476,241,241,0,0,0,0,0,0,0,0,0,418,415,0,2146,3773,4815,13625,16851,20343,27726,29082,29400,35082,39094,37510,32797,32541,26603,25648,22025,19861,17309,15134,10615,7286,4673,3115,2672,1070,476,121,0,0,121,0,0,0,0,0,0,0,0,0,212,0,419,1094,1978,3501,3500,4966,8482,8343,10247,8940,10030,10265,11120,11076,12070,14345,10844,11426,8318,7549,5523,3621,2276,1700,1546,595,362,121,0,0,119,0,0,0,0,0,125,0,0,0,0,0,438,659,219,1531,1862,2222,1788,3994,2879,3160,3004,2926,3583,3233,2937,4109,3959,2888,2595,2703,935,1078,486,951,595,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,0,0,828,1212,993,1042,1667,1374,1878,2809,3040,2694,2711,2055,2941,2426,2005,1528,1168,1078,607,476,357,241,0,0,121,0,0,0,0,0,0,0
2020,1161,U,2655,3484,8190,14360,21626,38311,49682,60833,74229,95669,104533,91318,95383,85813,79450,73958,70278,60000,53997,47777,44118,41520,33050,27017,16895,11932,8107,6290,4253,2050,1130,488,0,165,162,0,0,0,0,0,176,2360,3193,7897,12349,19436,32796,35783,44651,52978,62553,66547,53973,42887,33394,29138,24160,20806,15540,11874,8085,7279,5702,3605,4786,1674,1683,636,1129,158,315,323,326,0,0,0,0,0,0,0,0,0,295,290,0,2010,1642,3773,11829,13185,16761,26323,26064,28622,38669,41490,37282,36486,35139,29209,27988,22786,21836,18275,16225,10498,7306,4895,3338,2742,1418,473,161,0,0,165,0,0,0,0,0,0,0,0,0,292,0,547,871,1774,2697,2993,4529,8596,5997,10077,7488,8687,8875,9864,10072,10319,12789,10695,11404,9314,7256,4718,3365,2385,1452,1260,473,484,163,0,0,162,0,0,0,0,0,176,0,0,0,0,0,580,296,300,1497,1981,2218,1636,3281,2024,2715,2958,2158,3309,2403,2499,2971,3509,2554,2470,1979,918,954,323,945,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,0,0,0,283,1109,1090,469,1417,1629,1479,2312,1871,1414,1617,1337,2632,1352,2007,1218,1071,795,645,473,315,161,0,0,0,0,0,0,0,0,0,0
2020,1161,R,2157,3647,10807,32272,48301,54295,71001,68154,67452,83077,81784,82021,71093,69943,76462,55672,57435,52667,55782,53145,41893,38510,28007,26487,25264,12358,8753,6880,4368,3875,954,0,0,451,0,0,0,0,0,0,0,1438,2918,10807,29724,37567,44504,47904,35700,30882,41538,32714,32955,26828,16883,18830,13655,8275,8852,7256,3413,4929,3501,1500,1999,2062,1483,973,491,485,969,0,0,0,0,0,0,0,0,0,0,0,719,729,0,2548,10733,8011,18820,26775,30069,31538,37175,31490,24816,31957,38231,21008,24337,18588,18141,19503,13307,14004,11503,10995,7218,3955,2431,2457,0,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1780,2566,5680,4876,6154,8178,14647,10731,13265,14265,14706,15089,14162,17687,19503,11336,11503,5001,8496,8250,4449,1945,2457,2427,969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1711,0,1625,1538,2230,2197,6036,5427,4565,3151,5354,4426,5896,4388,7886,5501,4001,2999,5156,989,1459,983,971,969,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308,1487,732,2683,2412,571,3151,4381,6639,6803,6338,4436,4001,6002,1999,2578,1483,1945,491,485,484,477,0,0,451,0,0,0,0,0,0,0
